title,nešvankiai,Skirmantas Malinauskas,Svarbeuse Dariti,KONTRA,Eastern European,LaLand Music,"O, Dangau!",Artur Lebedenko Swan,deMiko,BaltaLietuviS,Enoxas,Fuxeris,On1Beat,Įdomioji Dokumentika,Žaidimų Balsas,Lietuvos nacionalinis radijas ir televizija,15min,Husarai Official,Komentaras TV,InfamousJJ,PildykLT,Ilja Laurs,Ignas Lelys,Pralaužk Vieną Šaltą,Šventinis bankuchenas,Šeškės,A Team Comedy,Martial Arts Journey with Rokas,Camiworld,OpenPlay,Stanislavas Stavickis (Stano),Viktorija Rupeikytė - Victoria,Alfa TV,Furytto,Simonas Dailidė,Augustas Šuliauskas,OpTV,Bičiuliai,PROTO INDUSTRIJA,UBR Team,LTU Republic 2,Mantas Stonkus,Vikkyxo,GJan,Betsafe-LKL TV,Krebždesys,Darius Žaidžia,Edvisss,Rokas Yan,Pagal Jurgį,Autoplius.lt,Važiuojam AUTO,Negyvas Eteris,LaisvėsTV X,LTU Republic,Vu Records,Eltis LT,Diana ir draugai,Aleksandr Lukjanov,Omantas,Martynas Kavaliauskas,Paulius Samoška,cestovas,Donny Montell,Saulius Prūsaitis oficialus kanalas,SelMusic,Hypocrite,Lrytas.lt,2Kvėpavimas,Andrius Talzunas,Martas Tankevičius,Kiemo draugai,Redakcija,TV3 Televizija,KITOKS PASAULIS,Noeliukas,WhyDotas,LaisvėsTV,NISLT,JK Sax - Juozas Kuraitis Saxophonist,cheska,Man Kablys,A Friend,dima_wallhacks,Žinių radijas,Munis,Vestro,Delfi Video,IŠ NAUJO,Dividendų Eksperimentas,Emilis Jokūbas,HIPARIKAI,Evgenya Redko,MrBegėdis,prefis,Rolandas,DamagePlanas,Šerifas,Mantas Bartuševičius,Svarbeuse Lankiti,Easternas,KARALIAI Official,LNK Televizija,Benediktas Vanagas,EnoxsPC,Zalgiris Kaunas,stasas777,AntanasJ,Kūrybinis Potencialas,Sisters On Wire,Judzikas,Lithuania Explained,TIKRA RIDA,Bernužėliai,Aurimas Valujavičius,BasketNews․LT,#Mantaz,Jovani,Delfi,DeividasBen,Vaidas Baumila,Aurimas Mockus,Tomuxas,NeRedaguota,Radvis,Natalija Bunke,Jazzu,Kitokie pasikalbėjimai,Vital CSGO,Radijo stotis M-1,0029lt,televizijos bokštas,Dainius Sinkevičius,norbefilms,Ertyez,Gazas Dugnas TV,"Sergej ""KUVALDA"" Maslobojev",GURIS
Martial Arts Journey with Rokas,0.005694898824669817,0.009937888198757764,0.010169491525423728,0.022048611111111113,0.01328602079551081,0.0030883261272390363,0.0109026369168357,0.010494214727778277,0.013984342317576047,0.019676945668135097,0.008122077282795964,0.012326169405815424,0.004704301075268817,0.012185750356789989,0.014118736257377619,0.008954948301329394,0.0077571218403102845,0.004054054054054054,0.0062077779806463396,0.016129032258064516,0.008762612851832182,0.013551215623754484,0.004611066559743384,0.013575738329628453,0.016880733944954127,0.017099056603773585,0.012080073630924988,1.0,0.009982638888888888,0.0008741258741258741,0.01795142555438226,0.0015592515592515593,0.002613240418118467,0.018471010774756286,0.013388734995383195,0.011682683248539664,0.01167693804735647,0.002512562814070352,0.011648869782277077,0.010406711266857811,0.015100337770713292,0.01095344784665173,0.02821316614420063,0.014352211016291699,0.009725261366399222,0.014223194748358862,0.008426966292134831,0.004756080989264846,0.010406342913776016,0.010720986330742428,0.012803234501347708,0.002900232018561485,0.009731210732675138,0.013290654790898337,0.011354660347551343,0.013601419278533412,0.021492537313432834,0.007482993197278911,0.01764425369575584,0.012200900260601753,0.0024875621890547263,0.00822828422033967,0.011492904890348305,0.01020714500150105,0.010664296822928238,0.011328125,0.00723589001447178,0.01004566210045662,0.009847806624888093,0.0057262569832402235,0.011891452383372294,0.016162768587183875,0.01172747580044676,0.009750044318383265,0.022397345499792616,0.018625827814569538,0.009674549633034324,0.009702258726899384,0.014905149051490514,0.005891016200294551,0.007912087912087912,0.00842612097502257,0.015793251974156496,0.02411873840445269,0.013527575442247659,0.011224801466096519,0.01796206144032231,0.008177008177008177,0.01079913606911447,0.004318618042226488,0.014044943820224719,0.010662680617837568,0.011553273427471117,0.0063321967851924016,0.006512301013024602,0.009523809523809525,0.01384083044982699,0.008727053866987662,0.0092505487613672,0.00581896551724138,0.010091017016224772,0.0,0.0027008777852802163,0.01420099875156055,0.005865102639296188,0.008137800081378,0.0,0.01017708121310808,0.011705794368212265,0.009615384615384616,0.00743801652892562,0.01288056206088993,0.007134593135364443,0.005747126436781609,0.008828128941128992,0.009080023947315906,0.008678881388621022,0.005242623750304804,0.008017383485688596,0.005886936196000346,0.0013238019592268996,0.01137009664582149,0.005852059925093633,0.015455950540958269,0.007270964614638876,0.01136842105263158,0.010056843025797988,0.0117750632772092,0.011547344110854504,0.0048567265662943174,0.009654062751407884,0.01882906737275669,0.018139841688654353,0.007037905914310408,0.00516795865633075,0.014054054054054054,0.027401477832512317,0.019948849104859334
Camiworld,0.08554465043014661,0.061762422360248447,0.06372881355932203,0.09722222222222222,0.0642845354018815,0.14206300185299567,0.05109026369168357,0.07489460938200736,0.07141576525428793,0.08604992657856093,0.0415948806300763,0.054993678887484194,0.06586021505376344,0.12745636183993853,0.06399722254368707,0.06554652880354506,0.07650127056306005,0.12567567567567567,0.0383421581157568,0.016129032258064516,0.06797663303239511,0.04105221203666799,0.09001603849238171,0.07827881867259448,0.04844036697247706,0.08549528301886793,0.08766682006442705,0.01704966641957005,1.0,0.08333333333333333,0.1282998944033791,0.08887733887733888,0.08710801393728224,0.056952283222165216,0.06255771006463527,0.05765969474279254,0.04686993188452806,0.15326633165829145,0.04520870891693247,0.059891685250079645,0.061394794357242204,0.07982740021574973,0.24294670846394983,0.07938970778381174,0.045951859956236324,0.04126289465457956,0.04515989628349179,0.052724554966707436,0.1045589692765114,0.051460734387563656,0.05053908355795148,0.0574245939675174,0.06967735840143606,0.07271588615962703,0.057760663507109004,0.13305736250739209,0.06507462686567164,0.04421768707482993,0.04816404387219838,0.08410329305851694,0.10820895522388059,0.05686838798589437,0.0829130995660842,0.09186430501350945,0.08087091757387248,0.07278645833333333,0.12373371924746744,0.08995433789954338,0.0835571471202626,0.06215083798882681,0.07612562252261408,0.08746910058946568,0.07408786299329859,0.08420492820421911,0.10576524263790958,0.13762417218543047,0.05463711172066128,0.0540041067761807,0.0,0.047128129602356406,0.09318681318681318,0.04995486006620524,0.023689877961234746,0.00927643784786642,0.0689757692879441,0.06803604153940135,0.10861171730736949,0.07311207311207311,0.07235421166306695,0.03598848368522073,0.07841760299625468,0.07792725460886896,0.09114249037227215,0.054229582724468255,0.04667149059334298,0.06401249024199844,0.07592102584978629,0.06560337044839001,0.06632173095014111,0.057112068965517244,0.05480807281361298,0.10186199342825848,0.12356515867656989,0.04478776529338327,0.045454545454545456,0.0524888105248881,0.012,0.08630164868715652,0.0656174806529232,0.06767751479289941,0.030991735537190084,0.05152224824355972,0.05187042036251446,0.07854406130268199,0.054784845886091914,0.045699461185392136,0.033751205400192864,0.06998293099244086,0.08309605874419301,0.09245952731365249,0.0778395552025417,0.09863558840250142,0.08099250936329588,0.061823802163833076,0.0523509452253999,0.12378947368421053,0.0944468736335811,0.07202597116760207,0.004618937644341801,0.06799417192812045,0.05148833467417538,0.13533392174168873,0.13390501319261214,0.05562415112976911,0.028423772609819122,0.06027027027027027,0.08112684729064039,0.049104859335038366
OpenPlay,0.1312250090876045,0.07589285714285714,0.1016949152542373,0.12447916666666667,0.09110414259778842,0.31315626930203827,0.09584178498985801,0.09965019284240739,0.09131656009083847,0.10396475770925111,0.06669948314053654,0.0736409608091024,0.18951612903225806,0.11098913162806016,0.09281333179030204,0.105705317577548,0.09736525344389461,0.2662162162162162,0.02994339967135293,0.026881720430107527,0.09067976633032396,0.07014746911119968,0.17923015236567763,0.10463639250555731,0.07541284403669725,0.3419811320754717,0.12540266912103085,0.002223869532987398,0.12413194444444445,1.0,0.23125659978880675,0.27546777546777546,0.07926829268292683,0.16777834787070292,0.13550323176361959,0.09760693423779913,0.039734025300032436,0.2889447236180904,0.08487033698516155,0.089731336943825,0.09338366779256904,0.12189859762675297,0.18808777429467086,0.19705197827773469,0.1050328227571116,0.09002813379180995,0.07389801210025929,0.07922272047832586,0.398414271555996,0.1342803537925489,0.11152291105121294,0.09454756380510441,0.10392555151400633,0.1167629253357456,0.09903238546603475,0.27912477823772913,0.08,0.08639455782312926,0.07629947544110634,0.13266998341625208,0.38681592039800994,0.08430951319362814,0.11328720534771901,0.2569798859201441,0.19751166407465007,0.16692708333333334,0.25615050651230103,0.11803652968036529,0.28260220829603105,0.11438547486033519,0.10265270860859843,0.11713253470241491,0.08935219657483247,0.13915972345328842,0.059311489008710076,0.09809602649006623,0.08188153310104529,0.08295687885010267,0.0027100271002710027,0.17378497790868924,0.10285714285714286,0.09810412278061992,0.04953338119167265,0.029684601113172542,0.09320648134383826,0.10033598045204643,0.10911532650663086,0.12794612794612795,0.12742980561555076,0.09261036468330135,0.10557116104868913,0.1271549576482312,0.3055198973042362,0.0776100016236402,0.09985528219971057,0.09461358313817331,0.09220435579075921,0.09479386096900391,0.10018814675446848,0.1021551724137931,0.08963197467352592,0.2836801752464403,0.17420661715057395,0.09612983770287141,0.07331378299120235,0.12166011121660111,0.156,0.1214125788723794,0.10060479937569097,0.3062130177514793,0.10289256198347108,0.10714285714285714,0.10026995757809487,0.21519795657726692,0.09806790092317005,0.09608860506884853,0.05159112825458052,0.20226773957571323,0.1094710025475798,0.12059561942688944,0.29097167063807255,0.11426947129050596,0.09199438202247191,0.051348102352739136,0.18128938439166262,0.26694736842105266,0.285089637079143,0.11153295917244416,0.09930715935334873,0.1651287032540068,0.08930008045052293,0.10179464548396587,0.09993403693931398,0.08747993579454254,0.20671834625322996,0.09081081081081081,0.0957512315270936,0.07144075021312873
Stanislavas Stavickis (Stano),0.05234460196292257,0.035597826086956524,0.057740112994350286,0.07135416666666666,0.0640369697969962,0.28227300802964794,0.053372210953346856,0.06449008879720154,0.04338731847247953,0.07048458149779736,0.0477479694806793,0.06542351453855878,0.05779569892473118,0.07102865298056867,0.05358176137021178,0.07902511078286559,0.06633676608265347,0.45135135135135135,0.036516341062625524,0.016129032258064516,0.06784386617100371,0.04304503786369071,0.08680834001603849,0.047475389012384885,0.05908256880733945,0.28596698113207547,0.05522319374137138,0.025203854707190512,0.10546875,0.12762237762237763,1.0,0.24376299376299376,0.11062717770034843,0.07491021036428938,0.07317636195752539,0.03768607499528924,0.039734025300032436,0.38190954773869346,0.03453057828317848,0.06254645853244133,0.04728789986091794,0.05053522529250685,0.13479623824451412,0.10408585466770107,0.062484804279115,0.06361362925914348,0.050345721694036304,0.05082212257100149,0.1466798810703667,0.06539801661752881,0.0660377358490566,0.0951276102088167,0.04303462610420899,0.04731751443880036,0.05124407582938389,0.2743938497930219,0.05253731343283582,0.03537414965986395,0.058178350023843584,0.06349206349206349,0.20024875621890548,0.03777714725791415,0.05722997537234666,0.17592314620234165,0.18862475005554322,0.10611979166666667,0.26410998552821996,0.10136986301369863,0.15189495672933453,0.07388268156424581,0.04695599146254701,0.038410344171895795,0.034996276991809384,0.108314128700585,0.055993363749481544,0.059602649006622516,0.04551857068722663,0.043634496919917866,0.0,0.12812960235640647,0.06945054945054945,0.04513993379476377,0.021536252692031587,0.0037105751391465678,0.05292106436747436,0.048717165546731826,0.05103239885848582,0.1111111111111111,0.05372570194384449,0.041746641074856046,0.049781523096129834,0.044544095665171896,0.094137783483098,0.05812631920766358,0.07127351664254704,0.05636221701795472,0.07123956849175657,0.05567258501354198,0.04290791261628515,0.061206896551724135,0.05045508508112386,0.312157721796276,0.10330857528696827,0.04868913857677903,0.04643206256109482,0.05425200054252,0.184,0.08009362914716059,0.0464980165181765,0.14423076923076922,0.04338842975206612,0.04332552693208431,0.06806787504820672,0.25925925925925924,0.04166876860212884,0.03871482737976452,0.03857280617164899,0.11228968544257498,0.05552225385883411,0.04259371482988486,0.160974318241991,0.0656623081296191,0.048220973782771535,0.03142709943328181,0.07998061076102762,0.21178947368421053,0.1630957586357674,0.05562892043578739,0.0023094688221709007,0.16124332200097136,0.06918744971842317,0.03618711385701677,0.07074538258575198,0.04377083590566737,0.09043927648578812,0.05783783783783784,0.04233374384236453,0.056947996589940326
Viktorija Rupeikytė - Victoria,0.04483218223676239,0.03738354037267081,0.03672316384180791,0.06788194444444444,0.04736755240138637,0.3038912909203212,0.04373732251521298,0.057852722217239215,0.035678001553815814,0.044640234948604994,0.021904996308146688,0.041403286978508216,0.06989247311827956,0.062136348666154355,0.04154611734752922,0.06462333825701624,0.05510231376220409,0.3364864864864865,0.037429249589191166,0.016129032258064516,0.04553903345724907,0.04344360302909526,0.07217321571772253,0.04191806922832645,0.030091743119266056,0.2553066037735849,0.04509894155545329,0.002223869532987398,0.07421875,0.15442890442890442,0.24762407602956704,1.0,0.09843205574912892,0.05900461775269369,0.060941828254847646,0.04371584699453552,0.044112877067791115,0.30402010050251255,0.03688808764387741,0.05596262079218435,0.020464931452414067,0.04771388266533898,0.1724137931034483,0.10874062580812,0.04789691222951617,0.04876523913723038,0.019662921348314606,0.025411061285500747,0.1531219028741328,0.0600375234521576,0.06266846361185983,0.0777262180974478,0.04086163729982522,0.03952404147240971,0.03060821484992101,0.2714370195150798,0.07104477611940299,0.02312925170068027,0.044349070100143065,0.0406301824212272,0.21019900497512436,0.03704754570143083,0.03940424533833705,0.1528069648754128,0.14352366140857586,0.13111979166666668,0.20911722141823444,0.06735159817351598,0.14204715010444643,0.04748603351955307,0.036995629637158245,0.03365658870507701,0.02661950856291884,0.07534125155114342,0.05101617586063874,0.048013245033112585,0.03951367781155015,0.03424024640657084,0.0013550135501355014,0.09572901325478646,0.028351648351648353,0.06048751128498345,0.007178750897343862,0.0018552875695732839,0.04043407165155344,0.03512522907758094,0.0406244754070841,0.09235209235209235,0.048056155507559394,0.03598848368522073,0.04736267166042447,0.049526656701544595,0.12751390671801455,0.02159441467770742,0.02604920405209841,0.05089773614363778,0.036230409118664764,0.019861570869696057,0.03694993205811644,0.03728448275862069,0.03066877720617333,0.25191675794085433,0.05739365293720459,0.05149812734082397,0.019550342130987292,0.0410958904109589,0.156,0.05678811316914309,0.04051505495220134,0.1752958579881657,0.005371900826446281,0.0468384074941452,0.0499421519475511,0.2247765006385696,0.04292992987943298,0.032129315505887046,0.008678881388621022,0.10546208241892222,0.048478945002247864,0.04545061033676738,0.13661636219221604,0.056281978396816375,0.023876404494382022,0.025244719216898505,0.07367910809500727,0.16463157894736843,0.18583296895496285,0.05117200396170353,0.0023094688221709007,0.10830500242836329,0.05229283990345937,0.04148278905560459,0.06217018469656992,0.03827633041116187,0.0,0.05283783783783784,0.05511083743842365,0.04893435635123615
Alfa TV,0.01599418393311523,0.03012422360248447,0.015254237288135594,0.033680555555555554,0.019557682785938273,0.054354539839407044,0.03904665314401623,0.037402457619517444,0.02157413494292715,0.020851688693098384,0.010583312823037165,0.01390644753476612,0.02620967741935484,0.03798441102206609,0.021293831732438376,0.07182422451994092,0.09830145780393205,0.08513513513513514,0.09567281358407888,0.0,0.019251194901752523,0.06496612196094062,0.026663993584603047,0.027469037789774532,0.02256880733944954,0.04540094339622641,0.01967326277036355,0.002223869532987398,0.043402777777777776,0.026515151515151516,0.06705385427666315,0.058731808731808735,1.0,0.01026167265264238,0.02100646352723915,0.034482758620689655,0.08563087901394745,0.052763819095477386,0.03175703785882679,0.018052458320059465,0.006159348301212001,0.017757862418056592,0.018808777429467086,0.013835014222911817,0.029175784099197667,0.012972804001250391,0.017934312878133102,0.01222992254382389,0.031714568880079286,0.03430715625837577,0.04177897574123989,0.027842227378190254,0.014171666115546318,0.019274928675805443,0.01589652448657188,0.05499704316972206,0.04477611940298507,0.00816326530612245,0.03242727706247019,0.01859748874674248,0.0472636815920398,0.014389364030643266,0.013017473906414917,0.02431702191534074,0.03954676738502555,0.028776041666666665,0.04341534008683068,0.10730593607305935,0.02267979707549985,0.012011173184357541,0.01636345157028153,0.009697661152310326,0.05584512285927029,0.11239141996099983,0.06097055163832435,0.05318708609271523,0.015605308028764179,0.03228952772073922,0.009485094850948509,0.050073637702503684,0.016923076923076923,0.02497743003310262,0.01866475233309404,0.011131725417439703,0.08592240225955106,0.015959071472205252,0.030048682222595265,0.19672919672919673,0.04319654427645788,0.0446257197696737,0.01708801498127341,0.019930244145490782,0.022250748823277707,0.012502029550251665,0.013748191027496382,0.007494145199063232,0.013230205577040504,0.008727053866987662,0.015574370231002404,0.013362068965517242,0.006133755441234665,0.03943044906900329,0.06009453072248481,0.018882646691635457,0.003421309872922776,0.0240065102400651,0.132,0.01638510075310401,0.020485140144371465,0.03365384615384615,0.006611570247933884,0.04800936768149883,0.00674893945237177,0.04342273307790549,0.018715633355193464,0.02584314508082219,0.0014464802314368371,0.015362106803218726,0.041660422598531394,0.01489048567223617,0.024887476833465715,0.04690164866401365,0.01147003745318352,0.08191653786707882,0.014541929229277752,0.02568421052631579,0.019239177962396152,0.024100363156157146,0.0023094688221709007,0.03156872268091306,0.004827031375703942,0.03324507208002354,0.05128627968337731,0.010803802938634399,0.0103359173126615,0.019864864864864863,0.03294334975369458,0.016368286445012786
Furytto,0.09305707015630679,0.035559006211180126,0.09299435028248587,0.10902777777777778,0.09333223304175607,0.07720815318097592,0.05311866125760649,0.05265046192483631,0.060060957389589435,0.13127753303964756,0.09106571498892443,0.13147914032869784,0.24059139784946237,0.06586892084751345,0.08158777919222313,0.0413589364844904,0.03825063528153003,0.043243243243243246,0.017162680299433998,0.03225806451612903,0.07169410515135423,0.04463929852530889,0.10725741780272655,0.06510003175611305,0.06752293577981651,0.10849056603773585,0.0786930510814542,0.026686434395848776,0.048177083333333336,0.09527972027972027,0.07708553326293559,0.059771309771309775,0.017421602787456445,1.0,0.06832871652816251,0.05596382136800452,0.016380149205319494,0.02512562814070352,0.027180696158646513,0.07879367102049485,0.11742499503278363,0.06016098249107958,0.047021943573667714,0.0721489526764934,0.058594699732555315,0.09737417943107221,0.09485738980121003,0.06658513384970784,0.1110009910802775,0.05333690699544358,0.05525606469002695,0.033642691415313224,0.05829278662194719,0.06554867441374991,0.10683254344391785,0.06209343583678297,0.03164179104477612,0.02585034013605442,0.044349070100143065,0.10056858564321251,0.09701492537313433,0.05095050869441855,0.09522692623431453,0.07355148604022815,0.07198400355476561,0.07877604166666667,0.11287988422575977,0.029908675799086758,0.11817367949865712,0.1005586592178771,0.09147271064132534,0.07035558090891804,0.027922561429635145,0.0496365892572239,0.025715470759021152,0.05836092715231788,0.060567870116391136,0.033829568788501026,0.028455284552845527,0.053019145802650956,0.10857142857142857,0.0475473969304845,0.0524048815506102,0.07606679035250463,0.025419949457410437,0.06742516799022602,0.1114655027698506,0.021164021164021163,0.03779697624190065,0.06621880998080615,0.09378901373283395,0.08978574987543597,0.110397946084724,0.10440006494560805,0.10709117221418235,0.06307572209211554,0.09851414614288621,0.15197111044237135,0.062454269886066685,0.08081896551724138,0.10526315789473684,0.05585980284775466,0.074949358541526,0.04525593008739076,0.0884652981427175,0.071883900718839,0.0,0.09739466720944433,0.06282109644273916,0.07322485207100592,0.08099173553719008,0.05269320843091335,0.05861935981488623,0.07598978288633461,0.05695404328305504,0.05128716822989423,0.09739633558341369,0.06949524506217995,0.04698036864978271,0.07324041208553372,0.08234048186391316,0.033541785105173395,0.10463483146067416,0.021466597973553152,0.15559864275327193,0.07915789473684211,0.07958023611718408,0.060526026191262246,0.05542725173210162,0.05828071879553181,0.2727272727272727,0.05354516034127685,0.05573878627968338,0.07513273243610322,0.16795865633074936,0.05581081081081081,0.06727216748768473,0.04859335038363171
Simonas Dailidė,0.194717072579668,0.09145962732919255,0.21310734463276837,0.18454861111111112,0.1653738240633768,0.1766522544780729,0.11244929006085193,0.15741322091667415,0.11695452100639454,0.19706314243759177,0.19394536057100664,0.28508217446270545,0.14717741935483872,0.1547919639916566,0.13817845156810554,0.09167282127031019,0.09509161428380367,0.13648648648648648,0.045645426328281904,0.14516129032258066,0.19397238449283058,0.1159824631327222,0.28748997594226144,0.12861225785963798,0.10880733944954128,0.15271226415094338,0.1568108605614358,0.042994810971089696,0.11762152777777778,0.17103729603729603,0.16737064413938754,0.13721413721413722,0.07926829268292683,0.15187275525910723,1.0,0.10325984548709252,0.05400583846902368,0.15829145728643215,0.13368464845375122,0.1813741106509504,0.24716868666799124,0.1552568251597378,0.1724137931034483,0.13421256788207914,0.12788718696814977,0.19928102532041264,0.22039757994814174,0.1735290120940345,0.21060455896927652,0.24792280889841867,0.16071428571428573,0.1537122969837587,0.12636402286362133,0.1494676779625635,0.18878357030015797,0.1992903607332939,0.16,0.11700680272108843,0.10109680495946591,0.21179815209665956,0.12189054726368159,0.1417048356369827,0.2608185762870881,0.16061242870009007,0.16796267496111975,0.13125,0.243849493487699,0.12534246575342467,0.18561623396001195,0.2527932960893855,0.2458583189348511,0.15135957406351017,0.08339538346984364,0.1235596525438752,0.10452094566569888,0.15459437086092714,0.13199644154496257,0.09435318275154005,0.025745257452574527,0.13991163475699558,0.27824175824175823,0.2272043334336443,0.050969131371141424,0.07977736549165121,0.09380110004459641,0.18188759926695175,0.18432096692966257,0.10533910533910534,0.13795896328293736,0.08973128598848369,0.1597222222222222,0.14060787244643747,0.15832263585793752,0.2193537911998701,0.2858176555716353,0.20343481654957066,0.21351516385100752,0.3039422208847427,0.1407964879272499,0.2978448275862069,0.19905025722200237,0.17305585980284777,0.1512491559756921,0.16604244694132334,0.2262952101661779,0.13861386138613863,0.116,0.22725422348870344,0.1303245106327632,0.15865384615384615,0.22190082644628098,0.1053864168618267,0.18781334361743154,0.2164750957854406,0.17504918528981486,0.11095589702654161,0.27917068466730954,0.12996830041453303,0.12288326090214297,0.15435892996277378,0.1543553084458565,0.2168845935190449,0.2577247191011236,0.061823802163833076,0.17498788172564228,0.17557894736842106,0.17839965019676432,0.12881038846704082,0.08314087759815242,0.1486158329286061,0.252614641995173,0.14210061782877317,0.1307717678100264,0.16823064575873564,0.36175710594315247,0.17567567567567569,0.17641625615763548,0.16248934356351236
Augustas Šuliauskas,0.17242214952138615,0.1437111801242236,0.11435028248587571,0.14652777777777778,0.12947681135500907,0.11117974058060531,0.43103448275862066,0.12386761144497264,0.1476125022410805,0.1565345080763583,0.06743785380260892,0.09481668773704172,0.10013440860215053,0.14568009660775058,0.15252864251822706,0.13829394387001476,0.26507957737060317,0.12837837837837837,0.05367902136205952,0.08064516129032258,0.08019118428040362,0.15663611000398564,0.1405372894947875,0.18609082248332803,0.1693577981651376,0.1645047169811321,0.17544868844914865,0.04595997034840623,0.1328125,0.15093240093240093,0.10559662090813093,0.12058212058212059,0.15940766550522648,0.15238583889173934,0.1265004616805171,1.0,0.06616931560168667,0.08793969849246232,0.16183608376092082,0.11500477859190825,0.14265845420226506,0.16023566509003404,0.06896551724137931,0.13628135505559866,0.487721857524921,0.11878712097530478,0.11214347450302506,0.06903111835847262,0.1635282457879088,0.185473063521844,0.1580188679245283,0.14849187935034802,0.13892956681940574,0.14424883445828404,0.13260268562401265,0.12300413956238912,0.09253731343283582,0.022448979591836733,0.15736766809728184,0.15707178393745558,0.11318407960199005,0.12001945604150623,0.12419373753958016,0.1311918342839988,0.14396800710953123,0.1375,0.13314037626628075,0.11552511415525114,0.13190092509698598,0.10991620111731844,0.11830470576278077,0.2002281802624073,0.20029784065524944,0.16397801808190038,0.080464537536292,0.19577814569536423,0.11831862999481059,0.15631416837782341,0.028455284552845527,0.10014727540500737,0.10043956043956044,0.13782726452001204,0.09763101220387653,0.16512059369202226,0.16797978296417423,0.1503512522907758,0.17743830787309048,0.17604617604617603,0.12607991360691145,0.14971209213051823,0.1544943820224719,0.1839561534628799,0.15489944373127942,0.08166910212696867,0.1219247467438495,0.11881342701014833,0.12477101567270507,0.09569665964489919,0.14502978990279083,0.13642241379310344,0.1113969133359715,0.1248630887185104,0.1336934503713707,0.18242821473158552,0.05571847507331378,0.45490302454903025,0.156,0.1151027885202524,0.15276061650517006,0.15680473372781065,0.11694214876033057,0.19672131147540983,0.10451214809101426,0.1111111111111111,0.13650809665540029,0.42925563759728597,0.08486017357762778,0.14386734942696902,0.13629551925670613,0.1422387672063025,0.1622981202012179,0.16969869243888572,0.0976123595505618,0.15782242830156276,0.12748424624333496,0.06821052631578947,0.10843900306077832,0.15731264443710796,0.26558891454965355,0.11850412821758136,0.07803700724054706,0.14327743453957045,0.1466029023746702,0.12112606494628966,0.21188630490956073,0.13945945945945945,0.1939655172413793,0.10144927536231885
OpTV,0.04846722403974312,0.09809782608695652,0.03864406779661017,0.12239583333333333,0.05454695494305991,0.1519456454601606,0.09913793103448276,0.13830836846353933,0.05330783481742664,0.06461086637298091,0.02485847895643613,0.03286978508217446,0.06317204301075269,0.1315182786255352,0.0499942136326814,0.18953101920236337,0.21144844188845793,0.10540540540540541,0.6742742377213803,0.0,0.04248539564524695,0.1646074133120765,0.05232558139534884,0.06113051762464274,0.056330275229357796,0.10377358490566038,0.06546249424758399,0.05337286879169755,0.1254340277777778,0.07138694638694638,0.1293558606124604,0.14137214137214138,0.45993031358885017,0.051821446895844024,0.07686980609418283,0.07687959299039004,1.0,0.10050251256281408,0.10012480931909583,0.056068811723478815,0.018478044903636002,0.05908223383951539,0.12225705329153605,0.07111455908973364,0.08533916849015317,0.04016880275085964,0.03543647363872083,0.04443538524256013,0.07433102081268583,0.15304207987134816,0.11287061994609164,0.16763341067285384,0.05460815343190514,0.04843086771971331,0.03475513428120063,0.10999408633944412,0.15164179104477613,0.03469387755102041,0.1692894611349547,0.051764984600805496,0.16417910447761194,0.056219853269020306,0.04374340330714202,0.08195737015911138,0.13641413019329038,0.14270833333333333,0.059334298118668596,0.36050228310502286,0.07609668755595345,0.03505586592178771,0.04776908222380323,0.041452747670659824,0.07017870439314966,0.2662648466583939,0.37992534218166735,0.11775662251655629,0.04870635332493142,0.08829568788501027,0.0027100271002710027,0.17525773195876287,0.0210989010989011,0.08696960577791153,0.017946877243359655,0.0018552875695732839,0.2072246172142114,0.05482590103848503,0.08091321134799395,0.33910533910533913,0.1455183585313175,0.14731285988483686,0.06289013732833958,0.062082710513203784,0.07445442875481387,0.027114791362234127,0.023878437047756874,0.05683060109289618,0.04437207408915123,0.02016250376166115,0.05419671788439427,0.03103448275862069,0.032251681836169374,0.09200438116100766,0.1586765698852127,0.08146067415730338,0.017595307917888565,0.06428862064288621,0.424,0.04711988601669041,0.05508226572153216,0.08136094674556213,0.007851239669421488,0.07494145199063232,0.053220208252988815,0.12962962962962962,0.06951520960500429,0.07034524047096388,0.007714561234329798,0.06864179468422336,0.1416903941255807,0.04146827114535538,0.07731003441885094,0.09863558840250142,0.03417602996254682,0.2993302421432251,0.04411051866214251,0.09389473684210527,0.07783121993878443,0.07433696489490481,0.0,0.1024769305488101,0.03378921962992759,0.12886142983230361,0.15352902374670185,0.044449932090381526,0.012919896640826873,0.08594594594594594,0.11622536945812807,0.0845694799658994
